[GIN] 2018/11/13 - 19:44:38 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:45:13 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:46:55 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:48:11 | 200 |      4.0002ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:49:41 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:49:43 | 200 |      4.0002ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:51:01 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/13 - 19:54:58 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:51:36 | 200 |      3.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:54:28 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:57:49 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:58:09 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:58:13 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:59:12 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/14 - 09:59:17 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/15 - 19:22:34 | 200 |     43.0024ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 14:47:40 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 14:47:42 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 14:47:52 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 14:47:59 | 204 |            0s |             ::1 | OPTIONS  /api/menureset
[GIN] 2018/11/16 - 14:47:59 | 200 |      9.0005ms |             ::1 | PUT      /api/menureset
[GIN] 2018/11/16 - 14:48:00 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:16:52 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:20:28 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:20:40 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:20:41 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:23:48 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:25:46 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:27:51 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:28:09 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:29:53 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:32:55 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:33:07 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:37:00 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:38:19 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:38:47 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 15:40:44 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:07:35 | 200 |      3.0002ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:09:04 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:09:05 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:10:31 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:10:33 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:13:20 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:17:52 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:18:55 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:20:06 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:20:07 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:20:26 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:21:19 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:21:21 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:22:44 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=100
[GIN] 2018/11/16 - 16:22:53 | 200 |      8.0005ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:22:54 | 200 |      4.0003ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:22:55 | 200 |      2.0002ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:22:56 | 200 |      3.0002ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:22:57 | 200 |      1.0001ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:22:57 | 200 |           1ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:22:58 | 200 |           1ms |             ::1 | POST     /api/menuinsert
[GIN] 2018/11/16 - 16:23:07 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:24:16 | 200 |      2.0002ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:25:17 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:25:48 | 200 |            0s |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 16:25:50 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:25:51 | 200 |           1ms |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 16:25:53 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:25:55 | 204 |            0s |             ::1 | OPTIONS  /api/menureset
[GIN] 2018/11/16 - 16:25:55 | 200 |      2.0002ms |             ::1 | PUT      /api/menureset
[GIN] 2018/11/16 - 16:26:02 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:26:34 | 200 |           1ms |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 16:26:38 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:26:44 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=50
[GIN] 2018/11/16 - 16:26:49 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:28:45 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:28:46 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:29:19 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:30:29 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:30:48 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 16:30:50 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:35:41 | 200 |      4.0003ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:36:22 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:36:41 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:38:15 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:42:21 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:43:24 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:43:46 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:47:17 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:49:07 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:52:39 | 200 |      3.0002ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 16:59:57 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:01:33 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:02:56 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:06:55 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:07:04 | 200 |      4.0003ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:07:24 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:10:08 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:12:42 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:12:57 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:16:32 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:17:35 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:17:42 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:17:48 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:17:58 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:18:11 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:21:44 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:24:10 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:24:18 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:24:20 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:24:42 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:24:47 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:25:55 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:26:42 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:26:55 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:29:04 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:29:20 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:29:27 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:32:44 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:33:17 | 200 |     11.0006ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:36:03 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:36:14 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:38:48 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:41:26 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:41:27 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:41:56 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:44:11 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:44:51 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:45:12 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:50:55 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 17:50:56 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:52:37 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:52:38 | 200 |            0s |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 17:52:40 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:52:46 | 200 |           1ms |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 17:52:48 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:52:56 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:54:03 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:55:11 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:55:27 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:55:48 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:56:32 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 17:59:03 | 200 |      6.0003ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:00:22 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:00:23 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:00:43 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:01:17 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:01:19 | 200 |           1ms |             ::1 | GET      /api/menulist?page=2&limit=10
[GIN] 2018/11/16 - 18:01:25 | 200 |      2.0002ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:02:05 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:02:09 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:02:10 | 200 |     15.0009ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:02:29 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:02:30 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:02:54 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:05:54 | 200 |     10.0005ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:05:56 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:09:47 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:09:48 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:10:11 | 200 |      2.0002ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:10:15 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:23:47 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:23:48 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:24:41 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:24:53 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:26:54 | 200 |     11.0006ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:26:55 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:27:09 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:27:10 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:27:32 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:29:04 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:30:43 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:31:30 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:38:50 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:46:46 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:46:48 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:47:14 | 200 |      2.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:47:51 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:47:53 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:48:28 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:48:29 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:48:32 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:48:36 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:50:50 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:51:21 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:51:23 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:51:37 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:56:04 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 18:56:05 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:03:23 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:03:34 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:03:35 | 200 |            0s |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:03:48 | 200 |      2.0002ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:06:51 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:08:19 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:08:30 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:08:41 | 200 |           1ms |             ::1 | GET      /api/menulist?page=1&limit=10
[GIN] 2018/11/16 - 19:11:22 | 200 |      1.0001ms |             ::1 | GET      /api/menulist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:16:41 | 404 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:25:03 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:25:25 | 404 |            0s |             ::1 | GET      /api/menuleveltablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:25:27 | 404 |            0s |             ::1 | GET      /api/menuleveltablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:26:31 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:26:32 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:29:31 | 500 |     14.0008ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:30:13 | 200 |      2.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:32:05 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:33:33 | 200 |      3.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:35:36 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:37:16 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:39:06 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:39:08 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:41:48 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:41:50 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:44:11 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=23
[GIN] 2018/11/16 - 19:44:18 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:44:37 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=25
[GIN] 2018/11/16 - 19:47:59 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=24
[GIN] 2018/11/16 - 19:48:04 | 200 |      6.0004ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=24
[GIN] 2018/11/16 - 19:48:11 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:48:22 | 200 |     11.0006ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:49:40 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=22
[GIN] 2018/11/16 - 19:49:48 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:49:50 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=24
[GIN] 2018/11/16 - 19:51:00 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 19:54:09 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 20:15:48 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 20:15:49 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 20:16:44 | 400 |      4.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/16 - 20:16:45 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/16 - 20:16:48 | 400 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/16 - 20:16:50 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/17 - 16:10:51 | 400 |     11.0006ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 16:13:46 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 16:13:47 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 16:42:45 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 17:22:29 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 17:22:30 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 17:22:34 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 17:22:57 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/17 - 17:23:02 | 200 |     45.0026ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
